gene,category,rationale,exclude_recommended,in_5K_reference,gene_id,full_name,location,cell_type,cellchat_pathway,detection_pct_0041323,detection_pct_0041326,det_max,n_cells_0041323,n_cells_0041326,log2_detection_ratio
TGFB1,,,no,True,ENSG00000105329,Transforming growth factor beta-1 proprotein,Secreted,"extravillous trophoblast;platelet;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD4-positive, alpha-beta cytotoxic T cell;CD8-positive, alpha-beta cytotoxic T cell;mucosal invariant T cell;CD16-positive, CD56-dim natural killer cell, human;megakaryocyte;osteoblast",TGFb,0.496,0.604,0.604,5679,7058,0.285
THBD,,,no,True,ENSG00000178726,Thrombomodulin (TM) (Fetomodulin) (CD antigen CD141),Membrane,squamous epithelial cell;blood vessel endothelial cell;vein endothelial cell;vasa recta ascending limb cell;vasa recta descending limb cell;retinal blood vessel endothelial cell;endothelial cell of artery;kidney capillary endothelial cell;capillary endothelial cell;lung microvascular endothelial cell;prostate gland microvascular endothelial cell;lung endothelial cell;endothelial cell;gut endothelial cell;endothelial cell of vascular tree;endothelial cell of lymphatic vessel;alternatively activated macrophage;surface ectodermal cell,,2.133,0.719,2.133,24429,8400,-1.569
THBS1,,,no,True,ENSG00000137801,Thrombospondin-1 (Glycoprotein G),Secreted,basal cell;myoepithelial cell;myoepithelial cell of mammary gland;pulmonary ionocyte;ionocyte;alternatively activated macrophage;myometrial cell;smooth muscle cell of prostate;intermediate monocyte;reticular cell;fibroblast of connective tissue of nonglandular part of prostate;fibroblast of connective tissue of glandular part of prostate;tendon cell;salivary gland cell,THBS,22.333,14.254,22.333,255784,166551,-0.648
THEMIS2,,,no,True,ENSG00000130775,Protein THEMIS2 (Induced by contact to basement membrane 1 protein) (Protein ICB-1) (Thymocyte-expressed molecule involved in selection protein 2),Nucleus,"phagocyte;alveolar macrophage;lung macrophage;dendritic cell;conventional dendritic cell;myeloid dendritic cell, human;dendritic cell, human;myeloid leukocyte;monocyte;CD14-positive monocyte;myeloid cell",,1.668,2.645,2.645,19104,30903,0.665
THY1,,,no,True,ENSG00000154096,Thy-1 membrane glycoprotein (CDw90) (Thy-1 antigen) (CD antigen CD90),Cell membrane,glioblast;Schwann cell precursor;interstitial cell of Cajal;pancreatic D cell;epithelial cell of thymus;cortical thymic epithelial cell;medullary thymic epithelial cell;follicular dendritic cell;neuron;glycinergic neuron,THY1;ADGRE,4.527,3.897,4.527,51852,45532,-0.216
TIPARP,,,no,True,ENSG00000163659,Protein mono-ADP-ribosyltransferase TIPARP,Nucleus,basal cell;urothelial cell;bladder urothelial cell;liver dendritic cell;group 3 innate lymphoid cell;bladder cell,,4.416,3.153,4.416,50578,36837,-0.486
TK1,,,no,True,ENSG00000167900,"Thymidine kinase, cytosolic",Cytoplasm,primitive red blood cell;pre-conventional dendritic cell,,1.444,0.886,1.444,16540,10350,-0.705
TKT,,,no,True,ENSG00000163931,Transketolase (TK),,late pro-B cell;promonocyte;promyelocyte;myelocyte;hematopoietic precursor cell;hematopoietic multipotent progenitor cell;early lymphoid progenitor;pro-B cell;fraction A pre-pro B cell;myeloid lineage restricted progenitor cell;granulocytopoietic cell,,44.914,42.653,44.914,514403,498383,-0.075
TLR2,,,no,True,ENSG00000137462,Toll-like receptor 2 (Toll/interleukin-1 receptor-like protein 4) (CD antigen CD282),Membrane,phagocyte;macrophage;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;granulocyte;neutrophil;myeloid leukocyte;myeloid cell,,1.746,2.352,2.352,19995,27488,0.43
TMEM109,,,no,True,ENSG00000110108,Transmembrane protein 109 (Mitsugumin-23) (Mg23),Nucleus outer membrane,pre-conventional dendritic cell,,6.205,4.903,6.205,71063,57286,-0.34
TMEM119,,,no,True,ENSG00000183160,Transmembrane protein 119 (Osteoblast induction factor) (OBIF),Cell membrane,follicular dendritic cell;preosteoblast;osteoblast,,1.872,0.926,1.872,21445,10818,-1.016
TMPO,,,no,True,ENSG00000120802,"Lamina-associated polypeptide 2, isoform alpha (Thymopoietin isoform alpha) (TP alpha) (Thymopoietin-related peptide isoform alpha) (TPRP isoform alpha)",Nucleus;Chromosome,"double-positive, alpha-beta thymocyte;DN4 thymocyte;precursor B cell;large pre-B-II cell;common dendritic progenitor;fraction A pre-pro B cell;myeloid lineage restricted progenitor cell",,8.587,8.686,8.686,98350,101497,0.017
TNFRSF13B,,,no,True,ENSG00000240505,Tumor necrosis factor receptor superfamily member 13B (Transmembrane activator and CAML interactor) (CD antigen CD267),Membrane,professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;follicular B cell;plasmablast;B cell;transitional stage B cell;plasma cell;IgG plasma cell;IgM plasma cell;IgA plasma cell,APRIL;BAFF,0.015,0.03,0.03,177,350,0.955
TNFRSF13C,,,no,True,ENSG00000159958,Tumor necrosis factor receptor superfamily member 13C (B-cell-activating factor receptor) (BAFF receptor) (BAFF-R) (BLyS receptor 3) (CD antigen CD268),Membrane,professional antigen presenting cell;mature B cell;memory B cell;unswitched memory B cell;class switched memory B cell;IgG memory B cell;IgG-negative class switched memory B cell;naive B cell;B-1b B cell;follicular B cell;B cell;immature B cell;transitional stage B cell,BAFF,0.051,0.068,0.068,580,791,0.419
TNFRSF18,,,no,True,ENSG00000186891,Tumor necrosis factor receptor superfamily member 18 (Activation-inducible TNFR family receptor) (Glucocorticoid-induced TNFR-related protein) (CD antigen CD357),Secreted,"stem cell of epidermis;Langerhans cell;alpha-beta T cell;mature alpha-beta T cell;activated CD4-positive, alpha-beta T cell;CD8-alpha-beta-positive, alpha-beta intraepithelial T cell;mucosal invariant T cell;mature T cell;regulatory T cell;intraepithelial lymphocyte;IgA plasma cell;CD16-negative, CD56-bright natural killer cell, human;decidual natural killer cell, human;ILC1, human;group 2 innate lymphoid cell;group 2 innate lymphoid cell, human;group 3 innate lymphoid cell;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human;lymphoid lineage restricted progenitor cell;pro-T cell;early T lineage precursor",GITRL,0.075,0.043,0.075,856,504,-0.793
TNFRSF1A,,,no,True,ENSG00000067182,Tumor necrosis factor receptor superfamily member 1A (Tumor necrosis factor receptor 1) (TNF-R1) (Tumor necrosis factor receptor type I) (TNF-RI) (TNFR-I) (p55) (p60) (CD antigen CD120a),Cell membrane,mesothelial cell of pleura;follicular dendritic cell,TNF;LT,6.2,5.286,6.2,71006,61761,-0.23
TNFRSF1B,,,no,True,ENSG00000028137,Tumor necrosis factor receptor superfamily member 1B (Tumor necrosis factor receptor 2) (TNF-R2) (Tumor necrosis factor receptor type II) (TNF-RII) (TNFR-II) (p75) (p80 TNF-alpha receptor) (CD antigen CD120b) (Etanercept),Secreted,"phagocyte;elicited macrophage;inflammatory macrophage;alternatively activated macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;peripheral blood mononuclear cell;myeloid cell",TNF;LT,1.255,1.892,1.892,14372,22107,0.592
TNFSF13B,,,no,True,ENSG00000102524,Tumor necrosis factor ligand superfamily member 13B (B lymphocyte stimulator) (BLyS) (B-cell-activating factor) (BAFF) (Dendritic cell-derived TNF-like molecule) (TNF- and APOL-related leukocyte expressed ligand 1) (TALL-1) (CD antigen CD257),Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;leukocyte;dendritic cell;myeloid leukocyte;monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;mature gamma-delta T cell;myeloid cell;megakaryocyte",BAFF,0.525,0.869,0.869,6013,10154,0.727
TOP1MT,,,no,True,ENSG00000184428,"DNA topoisomerase I, mitochondrial (TOP1mt)",Mitochondrion,promyelocyte;common myeloid progenitor,,4.518,4.813,4.813,51742,56238,0.091
TOP2A,,,no,True,ENSG00000131747,DNA topoisomerase 2-alpha,Cytoplasm,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;DN4 thymocyte;precursor B cell;large pre-B-II cell;promonocyte;erythroid lineage cell;pro-B cell;fraction A pre-pro B cell;salivary gland cell",,0.538,0.346,0.538,6160,4040,-0.637
TRAF1,,,no,True,ENSG00000056558,TNF receptor-associated factor 1 (Epstein-Barr virus-induced protein 6),,"Langerhans cell;activated CD4-positive, alpha-beta T cell;activated CD8-positive, alpha-beta T cell",,0.511,0.642,0.642,5854,7502,0.329
TRAF4,,,no,True,ENSG00000076604,TNF receptor-associated factor 4,Cytoplasm,"urothelial cell;bladder urothelial cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;B-1a B cell;bladder cell",,6.23,4.589,6.23,71352,53625,-0.441
TREM1,,,no,True,ENSG00000124731,Triggering receptor expressed on myeloid cells 1 (TREM-1) (Triggering receptor expressed on monocytes 1) (CD antigen CD354),Secreted,phagocyte;macrophage;tissue-resident macrophage;alveolar macrophage;lung macrophage;classical monocyte;hematopoietic cell;blood cell;granulocyte;basophil;neutrophil;immature neutrophil;leukocyte;professional antigen presenting cell;myeloid leukocyte;myeloid cell,,0.261,0.31,0.31,2990,3626,0.249
TREM2,,,no,True,ENSG00000095970,Triggering receptor expressed on myeloid cells 2 (TREM-2) (Triggering receptor expressed on monocytes 2),Secreted,phagocyte;macrophage;tissue-resident macrophage;alveolar macrophage;microglial cell;lung macrophage;Hofbauer cell;basophil;professional antigen presenting cell;intermediate monocyte,APP;SEMA6;ApoA;ApoB;ApoE,1.437,1.8,1.8,16462,21034,0.325
TRH,,,no,True,ENSG00000170893,Pro-thyrotropin-releasing hormone (Pro-TRH) (Prothyroliberin),Secreted,bone marrow cell;granulocyte monocyte progenitor cell;promyelocyte;macrophage dendritic cell progenitor;hematopoietic precursor cell;early T lineage precursor;granulocytopoietic cell;common myeloid progenitor;common lymphoid progenitor;radial glial cell;Mueller cell;Cajal-Retzius cell,TRH,0.036,,0.036,410,0,
TSPAN13,,,no,True,ENSG00000106537,Tetraspanin-13 (Tspan-13) (Tetraspan NET-6) (Transmembrane 4 superfamily member 13),Membrane,"lung neuroendocrine cell;type I pneumocyte;goblet cell;respiratory goblet cell;tracheal goblet cell;intestine goblet cell;ileal goblet cell;duodenum glandular cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;tracheobronchial serous cell;serous cell of epithelium of trachea",,20.488,15.56,20.488,234643,181809,-0.397
TSPAN7,,,no,True,ENSG00000156298,Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (Membrane component chromosome X surface marker 1) (T-cell acute lymphoblastic leukemia-associated antigen 1) (TALLA-1) (Transmembrane 4 superfamily member 2) (CD antigen CD231),Membrane,retinal blood vessel endothelial cell;glomerular capillary endothelial cell;lung microvascular endothelial cell;lung endothelial cell;fenestrated cell;glomerular endothelial cell;endothelial cell of uterus;follicular dendritic cell;glycinergic neuron,,4.183,3.684,4.183,47907,43051,-0.183
TSPO,,,no,True,ENSG00000100300,Translocator protein (Mitochondrial benzodiazepine receptor) (PKBS) (Peripheral-type benzodiazepine receptor) (PBR),Mitochondrion membrane,"stratified epithelial cell;classical monocyte;CD14-positive, CD16-negative classical monocyte;hematopoietic cell;blood cell;granulocyte;immature neutrophil;leukocyte;myeloid leukocyte;monocyte;CD14-positive monocyte;myeloid cell;promonocyte;myelocyte;granulocytopoietic cell",,0.322,0.195,0.322,3687,2277,-0.724
TSPOAP1,,,no,True,ENSG00000005379,Peripheral-type benzodiazepine receptor-associated protein 1 (PRAX-1) (Peripheral benzodiazepine receptor-interacting protein) (PBR-IP) (RIMS-binding protein 1) (RIM-BP1) (TSPO-associated protein 1),Cytoplasm,promyelocyte;common myeloid progenitor,,2.626,3.5,3.5,30071,40891,0.415
TYMP,,,no,True,ENSG00000025708,Thymidine phosphorylase (TP),,"phagocyte;elicited macrophage;inflammatory macrophage;colon macrophage;classical monocyte;CD14-positive, CD16-negative classical monocyte;follicular dendritic cell;dendritic cell;conventional dendritic cell;myeloid dendritic cell;myeloid dendritic cell, human;CD1c-positive myeloid dendritic cell;liver dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;intermediate monocyte;peripheral blood mononuclear cell;myeloid cell",,1.724,2.568,2.568,19743,30007,0.575
TYMS,,,no,True,ENSG00000176890,Thymidylate synthase (TS) (TSase),Nucleus,"double-positive, alpha-beta thymocyte;T-helper 17 cell;large pre-B-II cell;primitive red blood cell;macrophage dendritic cell progenitor;hematopoietic precursor cell;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell",,1.741,0.895,1.741,19943,10463,-0.959
UBD,,,no,True,ENSG00000213886,Ubiquitin D (Diubiquitin) (Ubiquitin-like protein FAT10),Nucleus,lung goblet cell;medullary thymic epithelial cell;follicular dendritic cell,,5.531,5.671,5.671,63351,66269,0.036
UBE2C,,,no,True,ENSG00000175063,Ubiquitin-conjugating enzyme E2 C,,"double-positive, alpha-beta thymocyte;DN4 thymocyte;large pre-B-II cell;promonocyte;fraction A pre-pro B cell",,0.192,0.104,0.192,2196,1215,-0.883
UBE2D3,,,no,True,ENSG00000109332,Ubiquitin-conjugating enzyme E2 D3,Cell membrane,myeloid leukocyte,,30.029,23.141,30.029,343922,270395,-0.376
UCP2,,,no,True,ENSG00000175567,Dicarboxylate carrier SLC25A8 (Mitochondrial uncoupling protein 2) (UCP 2) (Solute carrier family 25 member 8) (UCPH),Mitochondrion inner membrane,"erythrocyte;professional antigen presenting cell;dendritic cell;plasmacytoid dendritic cell;plasmacytoid dendritic cell, human;CD141-positive myeloid dendritic cell;dendritic cell, human;B-1a B cell;B-1b B cell;germinal center B cell;small pre-B-II cell;large pre-B-II cell;pre-B-I cell;erythroid lineage cell;reticulocyte;enucleated reticulocyte",,1.737,1.662,1.737,19895,19420,-0.064
UHRF1,,,no,True,ENSG00000276043,E3 ubiquitin-protein ligase UHRF1,Nucleus,"immature alpha-beta T cell;double-positive, alpha-beta thymocyte;immature T cell;thymocyte;double negative thymocyte;precursor B cell;large pre-B-II cell;common dendritic progenitor;macrophage dendritic cell progenitor;hematopoietic precursor cell;early lymphoid progenitor;lymphoid lineage restricted progenitor cell;pro-B cell;fraction A pre-pro B cell;early T lineage precursor;common lymphoid progenitor",,1.003,0.908,1.003,11493,10610,-0.144
VASP,,,no,True,ENSG00000125753,Vasodilator-stimulated phosphoprotein (VASP),Cytoplasm;Cytoplasm,"lung macrophage;extravillous trophoblast;granulocyte;neutrophil;myeloid dendritic cell, human;non-classical monocyte;CD14-low, CD16-positive monocyte;myeloid cell",,8.625,9.217,9.217,98786,107695,0.096
VCAM1,,,no,True,ENSG00000162692,Vascular cell adhesion protein 1 (V-CAM 1) (VCAM-1) (INCAM-100) (CD antigen CD106),Secreted,vasa recta ascending limb cell;prostate gland microvascular endothelial cell;medullary thymic epithelial cell;parietal epithelial cell;kidney loop of Henle thin descending limb epithelial cell;follicular dendritic cell;connective tissue cell;fibroblast;fibroblast of lung;mesothelial fibroblast,VCAM,8.121,2.933,8.121,93007,34270,-1.469
VEGFA,,,no,True,ENSG00000112715,"Vascular endothelial growth factor A, long form (L-VEGF) (Vascular permeability factor) (VPF)",Secreted,intestinal crypt stem cell of large intestine;type I pneumocyte;type B pancreatic cell;club cell;kidney glomerular epithelial cell;podocyte;elicited macrophage;inflammatory macrophage;liver dendritic cell;subcutaneous fat cell,VEGF,9.162,8.643,9.162,104935,100994,-0.084
VSIG4,,,no,True,ENSG00000155659,V-set and immunoglobulin domain-containing protein 4 (Protein Z39Ig),Membrane,phagocyte;macrophage;elicited macrophage;alternatively activated macrophage;tissue-resident macrophage;alveolar macrophage;microglial cell;mature microglial cell;colon macrophage;lung macrophage;Hofbauer cell;mononuclear phagocyte;basophil;professional antigen presenting cell;myeloid leukocyte;intermediate monocyte;myeloid cell,,3.048,3.34,3.34,34912,39028,0.132
VSIR,,,no,True,ENSG00000107738,V-type immunoglobulin domain-containing suppressor of T-cell activation (Platelet receptor Gi24) (Stress-induced secreted protein-1) (Sisp-1) (V-set domain-containing immunoregulatory receptor) (V-set immunoregulatory receptor),Cell membrane,"phagocyte;classical monocyte;CD14-positive, CD16-negative classical monocyte;granulocyte;neutrophil;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;myeloid leukocyte;monocyte;non-classical monocyte;CD14-low, CD16-positive monocyte;CD14-positive monocyte;CD14-positive, CD16-positive monocyte;peripheral blood mononuclear cell;myeloid cell;promonocyte;myelocyte",VISTA,0.51,0.94,0.94,5836,10981,0.883
WAS,,,no,True,ENSG00000015285,Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein) (WASp),Cytoplasm,"hematopoietic cell;dendritic cell;conventional dendritic cell;myeloid dendritic cell;CD1c-positive myeloid dendritic cell;CD14-low, CD16-positive monocyte;CD34-positive, CD56-positive, CD117-positive common innate lymphoid precursor, human",,1.305,2.495,2.495,14943,29152,0.935
